date,max_temp,min_temp,max_humidity,min_humidity,max_pressure,min_pressure,max_wind,min_wind,max_gust,precipitation,cloud_pct,thunderstorm,snow,rain,fog
2013-12-21,74,45,93,57,29.86,29.59,20,4,31,0.46000000834465027,75.0,1,0,1,0
2013-12-22,56,39,93,43,30.41,29.87,16,6,25,0.0,25.0,0,0,0,0
2013-12-23,58,32,76,27,30.56,30.41,8,3,12,0.0,0.0,0,0,0,0
2013-12-24,61,31,89,22,30.56,30.3,12,4,20,0.0,0.0,0,0,0,0
2013-12-25,58,41,86,56,30.41,30.27,10,2,16,0.009999999776482582,87.5,0,0,0,0
2013-12-26,57,39,79,47,30.47,30.34,12,3,17,0.0,50.0,0,0,0,0
2013-12-27,60,45,83,47,30.46,30.34,7,1,11,0.009999999776482582,75.0,0,0,0,0
2013-12-28,62,40,92,36,30.33,30.04,10,2,14,0.009999999776482582,37.5,0,0,0,0
2013-12-29,64,36,92,60,30.31,29.99,17,5,24,0.0,75.0,0,0,0,0
2013-12-30,44,35,75,45,30.44,30.26,13,5,21,0.0,50.0,0,0,0,0
2013-12-31,55,36,76,32,30.49,30.27,8,1,12,0.0,0.0,0,0,0,0
2014-01-01,69,39,83,52,30.25,30.01,13,4,22,0.0,37.5,0,0,0,0
2014-01-02,55,33,83,26,30.49,30.15,21,8,31,0.0,12.5,0,0,0,0
2014-01-03,58,28,75,22,30.48,30.14,14,4,21,0.0,0.0,0,0,0,0
2014-01-04,71,42,89,47,30.12,29.81,16,7,28,0.0,25.0,0,0,0,0
2014-01-05,59,34,87,31,30.48,29.79,21,10,34,0.0,25.0,0,0,0,0
2014-01-06,36,22,50,26,30.8,30.5,17,7,27,0.0,0.0,0,0,0,0
2014-01-07,48,22,68,17,30.66,30.36,13,5,22,0.0,50.0,0,0,0,0
2014-01-08,53,40,93,57,30.33,30.12,12,1,18,0.1599999964237213,100.0,0,0,1,0
2014-01-09,70,53,93,66,30.18,30.0,12,3,19,0.0,100.0,0,0,0,1
2014-01-10,72,57,93,68,29.97,29.75,13,6,21,0.10000000149011612,75.0,0,0,1,0
2014-01-11,75,48,93,13,30.16,29.87,12,3,19,0.0,12.5,0,0,0,0
2014-01-12,67,46,84,52,30.12,29.9,15,4,24,0.009999999776482582,37.5,0,0,1,0
2014-01-13,71,43,87,14,30.16,29.86,17,7,29,0.0,25.0,0,0,0,0
2014-01-14,76,37,70,12,30.34,30.01,16,5,29,0.0,0.0,0,0,0,0
2014-01-15,64,40,49,21,30.47,30.17,14,4,21,0.0,0.0,0,0,0,0
2014-01-16,72,40,55,20,30.21,30.06,14,4,20,0.0,0.0,0,0,0,0
2014-01-17,64,43,45,17,30.37,30.21,14,5,21,0.0,0.0,0,0,0,0
2014-01-18,70,37,59,31,30.26,30.1,12,2,19,0.0,0.0,0,0,0,0
2014-01-19,72,45,64,14,30.35,30.12,9,3,16,0.0,0.0,0,0,0,0
2014-01-20,82,46,71,17,30.16,29.85,16,5,26,0.0,0.0,0,0,0,0
2014-01-21,63,38,59,19,30.43,30.19,15,6,25,0.0,0.0,0,0,0,0
2014-01-22,70,37,70,19,30.23,30.01,12,4,18,0.0,0.0,0,0,0,0
2014-01-23,56,27,78,50,30.73,30.06,20,9,31,0.05999999865889549,87.5,0,1,1,0
2014-01-24,40,26,81,39,30.76,30.4,16,5,24,0.05000000074505806,75.0,0,0,0,0
2014-01-25,70,26,85,20,30.38,30.02,8,1,14,0.0,0.0,0,0,0,0
2014-01-26,76,43,76,27,30.0,29.69,12,3,20,0.0,12.5,0,0,0,0
2014-01-27,60,34,66,21,30.28,29.81,21,9,32,0.019999999552965164,25.0,0,0,1,0
2014-01-28,39,27,69,27,30.51,30.27,15,6,23,0.05000000074505806,50.0,0,0,1,0
2014-01-29,49,27,63,21,30.52,30.29,15,5,23,0.0,0.0,0,0,0,0
2014-01-30,65,31,80,48,30.26,29.9,15,7,27,0.0,62.5,0,0,0,0
2014-01-31,80,55,86,42,29.96,29.79,14,9,25,0.0,62.5,0,0,0,0
2014-02-01,76,55,81,60,29.91,29.75,14,6,26,0.009999999776482582,100.0,0,0,1,0
2014-02-02,55,35,79,59,30.27,29.9,18,11,29,0.019999999552965164,100.0,0,0,1,0
2014-02-03,46,34,82,65,30.28,29.98,13,6,17,0.0,100.0,0,0,0,0
2014-02-04,64,42,89,46,30.11,29.87,10,2,18,0.15000000596046448,75.0,0,0,1,0
2014-02-05,48,31,80,39,30.5,30.13,16,10,24,0.0,37.5,0,0,0,0
2014-02-06,32,26,58,49,30.57,30.42,15,8,23,0.0,100.0,0,0,0,0
2014-02-07,38,29,78,58,30.41,30.24,8,3,12,0.0,100.0,0,0,0,0
2014-02-08,65,37,85,40,30.26,30.03,14,5,21,0.0,50.0,0,0,0,0
2014-02-09,76,41,96,44,30.12,29.93,13,4,20,0.0,37.5,0,0,0,1
2014-02-10,60,35,82,66,30.23,30.02,15,9,23,0.009999999776482582,100.0,0,0,1,0
2014-02-11,36,33,89,70,30.3,30.19,15,9,23,0.10000000149011612,100.0,0,0,1,0
2014-02-12,57,33,75,38,30.27,30.08,14,5,22,0.0,37.5,0,0,0,0
2014-02-13,69,32,85,30,30.11,29.93,10,4,19,0.0,0.0,0,0,0,0
2014-02-14,86,47,86,15,30.08,29.85,18,6,30,0.0,0.0,0,0,0,0
2014-02-15,76,42,64,22,30.17,30.01,15,5,23,0.0,12.5,0,0,0,0
2014-02-16,76,59,90,57,30.08,29.94,13,5,23,0.0,75.0,0,0,0,1
2014-02-17,81,58,87,17,30.12,29.92,15,5,23,0.0,62.5,0,0,0,0
2014-02-18,82,55,78,32,30.1,29.89,13,4,20,0.0,62.5,0,0,0,0
2014-02-19,82,63,93,47,29.93,29.72,15,7,25,0.0,75.0,0,0,0,0
2014-02-20,83,57,81,15,30.09,29.71,16,8,28,0.0,62.5,0,0,0,0
2014-02-21,72,41,67,19,30.21,30.03,14,5,20,0.0,0.0,0,0,0,0
2014-02-22,77,48,73,32,30.05,29.87,14,6,22,0.0,25.0,0,0,0,0
2014-02-23,86,62,84,29,30.05,29.88,15,4,24,0.0,50.0,0,0,0,0
2014-02-24,76,55,81,49,30.1,29.99,12,4,18,0.0,50.0,0,0,0,0
2014-02-25,71,52,93,77,30.06,29.95,12,5,20,0.009999999776482582,100.0,0,0,1,0
2014-02-26,52,36,83,43,30.26,30.06,20,8,29,0.10999999940395355,75.0,0,0,1,0
2014-02-27,59,31,82,29,30.22,29.94,12,3,17,0.0,0.0,0,0,0,0
2014-02-28,80,44,83,37,29.92,29.75,13,6,21,0.0,12.5,0,0,0,0
2014-03-01,82,53,93,54,30.02,29.87,16,5,27,0.0,62.5,0,0,0,1
2014-03-02,73,28,89,69,30.31,29.88,20,10,37,0.07999999821186066,100.0,0,0,1,0
2014-03-03,47,24,75,37,30.44,30.25,18,10,29,0.07999999821186066,62.5,1,0,1,0
2014-03-04,50,30,92,52,30.31,30.06,9,4,13,0.17000000178813934,87.5,0,0,1,0
2014-03-05,53,38,86,66,30.18,29.99,13,3,16,0.0,75.0,0,0,0,0
2014-03-06,65,43,89,34,30.28,30.08,13,4,20,0.0,25.0,0,0,0,0
2014-03-07,67,39,86,44,30.1,29.88,16,6,22,0.0,0.0,0,0,0,0
2014-03-08,59,44,93,83,30.3,29.9,14,4,21,0.7400000095367432,100.0,1,0,1,0
2014-03-09,58,39,86,55,30.37,30.22,15,5,23,0.10999999940395355,87.5,0,0,1,0
2014-03-10,71,50,84,53,30.25,29.94,12,3,17,0.009999999776482582,87.5,0,0,1,0
2014-03-11,83,56,93,39,29.93,29.58,14,5,22,0.0,50.0,0,0,0,0
2014-03-12,70,49,56,16,30.3,29.73,24,11,37,0.0,0.0,0,0,0,0
2014-03-13,68,37,68,21,30.37,30.12,9,4,18,0.0,0.0,0,0,0,0
2014-03-14,75,49,86,49,30.11,29.95,13,5,24,0.0,75.0,0,0,0,0
2014-03-15,74,62,93,68,29.97,29.68,12,4,17,0.07000000029802322,87.5,0,0,1,1
2014-03-16,64,48,93,39,30.07,29.7,24,11,36,0.0,50.0,0,0,0,0
2014-03-17,68,41,53,18,30.06,29.78,16,6,26,0.0,12.5,0,0,0,0
2014-03-18,83,47,73,24,29.83,29.67,18,8,26,0.0,0.0,0,0,0,0
2014-03-19,72,51,80,24,30.21,29.88,15,6,26,0.0,25.0,0,0,0,0
2014-03-20,76,42,82,21,30.25,30.04,10,2,15,0.0,0.0,0,0,0,0
2014-03-21,80,54,93,45,30.03,29.83,17,7,27,0.0,50.0,0,0,0,1
2014-03-22,77,61,100,60,30.02,29.88,12,4,17,0.0,75.0,0,0,0,0
2014-03-23,61,47,72,51,30.27,30.05,17,9,30,0.0,100.0,0,0,0,0
2014-03-24,66,50,72,44,30.24,30.03,10,3,15,0.0,75.0,0,0,0,0
2014-03-25,69,44,93,28,30.35,30.14,15,5,22,0.0,0.0,0,0,0,0
2014-03-26,66,54,78,36,30.2,29.95,22,10,33,0.009999999776482582,87.5,0,0,1,0
2014-03-27,82,61,100,55,29.95,29.73,16,8,26,0.009999999776482582,75.0,0,0,1,0
2014-03-28,89,63,90,37,30.0,29.7,18,5,27,0.0,62.5,1,0,0,0
2014-03-29,77,51,68,18,30.28,30.04,13,5,21,0.0,0.0,0,0,0,0
2014-03-30,79,45,83,29,30.22,30.01,20,8,30,0.0,12.5,0,0,0,0
2014-03-31,85,60,90,40,30.01,29.83,16,9,27,0.0,62.5,0,0,0,0
2014-04-01,86,66,93,48,29.99,29.82,17,8,28,0.0,75.0,0,0,0,0
2014-04-02,82,70,97,58,29.9,29.69,16,9,30,0.009999999776482582,100.0,0,0,1,0
2014-04-03,82,71,90,58,29.81,29.66,14,7,25,0.009999999776482582,75.0,0,0,0,0
2014-04-04,74,54,93,22,30.14,29.82,17,8,28,0.009999999776482582,25.0,0,0,1,0
2014-04-05,65,54,60,36,30.08,29.88,10,4,17,0.009999999776482582,50.0,0,0,0,0
2014-04-06,61,52,96,55,29.89,29.75,12,5,19,0.20000000298023224,100.0,1,0,1,0
2014-04-07,72,52,93,44,30.05,29.83,25,3,57,0.27000001072883606,62.5,1,0,1,0
2014-04-08,77,50,96,18,30.2,30.05,22,8,37,0.0,0.0,0,0,0,0
2014-04-09,84,45,77,24,30.27,30.06,13,6,22,0.0,0.0,0,0,0,0
2014-04-10,87,57,90,27,30.11,29.91,17,10,31,0.0,25.0,0,0,0,0
2014-04-11,85,61,90,40,30.04,29.88,16,8,25,0.0,37.5,0,0,0,0
2014-04-12,85,65,87,44,29.99,29.8,20,10,30,0.0,75.0,0,0,0,0
2014-04-13,78,68,90,67,29.85,29.62,18,7,29,0.009999999776482582,87.5,0,0,0,0
2014-04-14,73,43,90,39,30.27,29.67,22,10,38,1.340000033378601,75.0,1,0,1,1
2014-04-15,65,39,59,19,30.38,30.15,12,4,17,0.0,0.0,0,0,0,0
2014-04-16,73,40,76,35,30.15,29.95,16,7,26,0.0,0.0,0,0,0,0
2014-04-17,67,56,97,72,30.17,29.99,10,4,15,0.05999999865889549,100.0,0,0,1,0
2014-04-18,78,59,93,43,30.23,30.09,9,2,16,0.009999999776482582,75.0,0,0,1,0
2014-04-19,78,54,93,43,30.18,30.05,13,5,19,0.0,25.0,0,0,0,0
2014-04-20,75,61,97,57,30.15,30.02,12,6,19,0.0,87.5,0,0,0,0
2014-04-21,84,64,93,51,30.07,29.9,14,5,25,0.009999999776482582,75.0,1,0,1,0
2014-04-22,87,63,87,35,30.03,29.9,12,3,20,0.0,0.0,0,0,0,0
2014-04-23,87,59,90,46,29.93,29.75,17,7,29,0.0,25.0,0,0,0,0
2014-04-24,88,67,87,38,29.91,29.76,16,5,26,0.0,62.5,0,0,0,0
2014-04-25,88,63,68,34,30.01,29.84,12,6,20,0.0,0.0,0,0,0,0
2014-04-26,86,68,90,55,29.87,29.64,16,8,28,0.009999999776482582,87.5,0,0,1,0
2014-04-27,96,73,87,15,29.63,29.44,14,6,24,0.0,62.5,0,0,0,0
2014-04-28,93,66,67,10,29.7,29.55,14,4,22,0.0,25.0,0,0,0,0
2014-04-29,84,60,60,11,29.96,29.6,17,7,28,0.0,12.5,0,0,0,0
2014-04-30,75,57,42,21,30.17,29.98,16,6,28,0.0,25.0,0,0,0,0
2014-05-01,77,52,63,15,30.19,30.01,10,3,18,0.0,0.0,0,0,0,0
2014-05-02,83,56,51,14,30.09,29.94,9,3,17,0.0,0.0,0,0,0,0
2014-05-03,94,58,44,10,30.06,29.95,13,4,20,0.0,0.0,0,0,0,0
2014-05-04,91,61,37,16,30.09,29.94,14,7,23,0.0,0.0,0,0,0,0
2014-05-05,92,60,90,32,30.01,29.79,16,8,27,0.0,0.0,0,0,0,0
2014-05-06,87,65,87,45,29.87,29.72,17,9,29,0.0,62.5,0,0,0,0
2014-05-07,88,70,84,46,29.88,29.75,18,9,31,0.0,62.5,0,0,0,0
2014-05-08,84,73,84,65,29.87,29.74,17,8,30,0.05999999865889549,87.5,0,0,1,0
2014-05-09,86,66,87,50,29.96,29.77,20,5,39,0.009999999776482582,62.5,1,0,1,0
2014-05-10,91,60,97,44,29.92,29.75,16,6,23,0.0,0.0,0,0,0,0
2014-05-11,93,72,84,41,29.84,29.66,18,10,30,0.0,75.0,0,0,0,0
2014-05-12,82,62,94,79,29.95,29.74,18,7,26,2.450000047683716,100.0,1,0,1,1
2014-05-13,67,55,93,52,30.25,29.92,16,8,31,0.9399999976158142,100.0,1,0,1,0
2014-05-14,76,51,93,21,30.29,30.17,17,7,28,0.14000000059604645,25.0,0,0,1,0
2014-05-15,84,46,93,17,30.3,30.11,10,3,17,0.0,0.0,0,0,0,0
2014-05-16,86,61,60,20,30.14,29.96,15,7,27,0.0,0.0,0,0,0,0
2014-05-17,86,60,84,32,30.02,29.9,17,9,26,0.0,12.5,0,0,0,0
2014-05-18,85,62,93,40,30.09,29.96,16,8,24,0.0,25.0,0,0,0,0
2014-05-19,86,66,87,43,30.07,29.94,18,10,27,0.0,37.5,0,0,0,0
2014-05-20,89,67,84,42,30.08,29.96,14,9,26,0.0,50.0,0,0,0,0
2014-05-21,89,70,84,38,30.1,29.96,16,8,27,0.0,50.0,0,0,0,0
2014-05-22,87,70,90,50,30.11,29.96,15,7,25,0.009999999776482582,75.0,0,0,0,0
2014-05-23,84,71,84,54,30.09,29.96,14,6,20,0.1899999976158142,75.0,0,0,1,1
2014-05-24,86,70,97,61,30.06,29.89,15,7,23,0.009999999776482582,87.5,0,0,0,0
2014-05-25,87,72,84,48,30.07,29.89,15,6,24,0.009999999776482582,87.5,1,0,0,0
2014-05-26,75,64,93,73,30.09,29.94,17,5,29,1.559999942779541,62.5,1,0,1,0
2014-05-27,73,63,93,79,30.03,29.86,22,3,31,1.75,87.5,1,0,1,1
2014-05-28,84,68,97,51,29.94,29.83,14,4,22,0.0,50.0,0,0,0,0
2014-05-29,89,66,93,38,29.89,29.79,9,2,15,0.0,25.0,0,0,0,0
2014-05-30,94,68,84,36,29.86,29.78,9,3,17,0.0,12.5,0,0,0,0
2014-05-31,93,70,84,41,29.89,29.82,10,3,20,0.0,12.5,0,0,0,0
2014-06-01,88,71,93,45,29.97,29.83,14,4,20,0.0,50.0,0,0,0,0
2014-06-02,91,74,87,47,29.97,29.86,13,7,22,0.0,62.5,0,0,0,0
2014-06-03,90,75,82,52,30.03,29.88,10,6,17,0.009999999776482582,75.0,0,0,0,0
2014-06-04,91,74,87,52,29.93,29.79,12,7,21,0.0,62.5,0,0,0,0
2014-06-05,91,74,87,56,29.87,29.78,14,7,22,0.0,62.5,0,0,0,0
2014-06-06,92,73,87,52,29.97,29.83,14,7,25,0.0,62.5,0,0,0,0
2014-06-07,92,74,93,49,29.97,29.81,14,7,26,0.0,50.0,0,0,0,0
2014-06-08,90,76,87,46,29.99,29.76,16,7,27,0.009999999776482582,62.5,0,0,1,0
2014-06-09,86,68,91,65,29.92,29.75,14,4,22,0.550000011920929,87.5,1,0,1,0
2014-06-10,92,64,97,30,29.9,29.81,13,3,20,0.0,0.0,0,0,0,0
2014-06-11,94,66,87,41,29.89,29.74,14,5,21,0.0,0.0,0,0,0,0
2014-06-12,92,68,79,56,29.98,29.71,24,8,47,1.4900000095367432,25.0,1,0,1,0
2014-06-13,89,68,95,55,30.01,29.87,15,4,22,0.0,12.5,0,0,0,0
2014-06-14,87,73,95,59,29.99,29.84,15,6,22,0.0,37.5,0,0,0,0
2014-06-15,91,74,95,59,29.98,29.87,14,9,23,0.0,50.0,0,0,0,0
2014-06-16,92,75,94,49,30.05,29.93,12,8,24,0.009999999776482582,62.5,0,0,0,0
2014-06-17,92,75,88,49,30.04,29.92,12,9,22,0.0,50.0,0,0,0,0
2014-06-18,92,77,91,44,30.03,29.88,16,9,26,0.019999999552965164,62.5,0,0,1,0
2014-06-19,91,76,88,47,30.05,29.94,13,6,22,0.009999999776482582,50.0,0,0,0,0
2014-06-20,91,75,88,50,30.11,29.96,13,5,19,0.0,37.5,0,0,0,0
2014-06-21,92,75,94,49,30.07,29.87,15,6,21,0.009999999776482582,50.0,0,0,0,0
2014-06-22,90,76,85,55,29.96,29.82,13,8,22,0.009999999776482582,62.5,0,0,0,0
2014-06-23,88,68,88,61,30.04,29.83,16,4,26,0.27000001072883606,62.5,1,0,1,0
2014-06-24,93,74,94,49,30.05,29.94,22,4,35,0.23999999463558197,50.0,1,0,1,1
2014-06-25,89,71,94,59,30.07,29.92,16,5,24,0.49000000953674316,75.0,1,0,1,1
2014-06-26,88,71,94,57,30.02,29.85,15,7,24,0.009999999776482582,62.5,0,0,1,0
2014-06-27,91,75,88,49,29.93,29.79,17,8,32,0.009999999776482582,75.0,0,0,0,0
2014-06-28,93,78,85,52,29.97,29.83,16,9,27,0.009999999776482582,87.5,0,0,0,0
2014-06-29,95,77,88,49,30.04,29.91,17,9,27,0.0,62.5,0,0,0,0
2014-06-30,96,77,88,39,30.03,29.86,17,8,27,0.0,50.0,0,0,0,0
2014-07-01,96,75,88,39,29.98,29.87,15,6,22,0.0,37.5,0,0,0,0
2014-07-02,97,73,93,35,30.06,29.96,14,4,18,0.0,12.5,0,0,0,0
2014-07-03,96,72,93,30,30.13,30.01,20,3,29,0.07000000029802322,25.0,1,0,1,0
2014-07-04,93,71,93,41,30.22,30.1,16,4,23,0.0,12.5,1,0,0,0
2014-07-05,94,69,93,46,30.19,30.05,18,4,30,0.0,12.5,0,0,0,0
2014-07-06,95,72,100,44,30.1,29.91,13,5,20,0.0,37.5,0,0,0,0
2014-07-07,96,73,87,34,30.01,29.91,13,5,19,0.0,0.0,0,0,0,0
2014-07-08,98,74,93,33,30.04,29.95,13,7,21,0.0,12.5,0,0,0,0
2014-07-09,98,72,90,27,30.07,29.93,14,6,23,0.0,12.5,0,0,0,0
2014-07-10,96,72,93,34,30.11,29.94,14,5,24,0.0,25.0,0,0,0,0
2014-07-11,95,71,90,30,30.15,30.03,13,5,22,0.0,37.5,0,0,0,0
2014-07-12,98,71,93,25,30.19,30.01,13,4,20,0.0,12.5,0,0,0,0
2014-07-13,100,74,93,33,30.09,29.96,13,4,17,0.0,0.0,0,0,0,0
2014-07-14,101,75,82,28,30.03,29.87,10,4,16,0.0,0.0,0,0,0,0
2014-07-15,92,73,93,49,30.01,29.91,15,3,23,0.05999999865889549,25.0,1,0,1,0
2014-07-16,95,73,93,43,30.03,29.83,15,4,22,0.3100000023841858,62.5,1,0,1,0
2014-07-17,89,74,94,59,29.92,29.76,13,5,19,3.5299999713897705,87.5,1,0,1,1
2014-07-18,78,72,100,74,30.01,29.87,14,3,27,1.5199999809265137,87.5,1,0,1,0
2014-07-19,86,70,90,61,30.03,29.93,8,2,11,0.0,75.0,0,0,0,0
2014-07-20,94,74,93,52,30.04,29.88,12,4,18,0.0,62.5,0,0,0,0
2014-07-21,96,77,94,46,30.05,29.9,10,6,20,0.0,37.5,0,0,0,0
2014-07-22,96,76,94,42,30.08,29.95,8,2,14,0.0,25.0,0,0,0,0
2014-07-23,97,75,94,38,30.05,29.94,7,3,14,0.0,12.5,0,0,0,0
2014-07-24,94,74,94,46,30.08,29.9,8,3,12,0.09000000357627869,37.5,0,0,1,0
2014-07-25,96,75,87,39,30.02,29.89,12,5,18,0.0,12.5,0,0,0,0
2014-07-26,98,76,94,38,30.01,29.88,15,6,25,0.0,0.0,0,0,0,0
2014-07-27,98,75,94,33,30.08,29.94,13,6,22,0.0,12.5,0,0,0,0
2014-07-28,99,74,93,31,30.13,29.98,9,3,15,0.0,12.5,0,0,0,0
2014-07-29,97,76,87,38,30.08,29.99,13,4,23,0.0,0.0,0,0,0,0
2014-07-30,96,76,87,33,30.06,29.86,14,6,22,0.0,12.5,0,0,0,0
2014-07-31,97,77,85,42,30.01,29.86,13,4,19,0.0,62.5,0,0,0,0
2014-08-01,91,73,74,44,30.01,29.93,12,5,18,0.0,50.0,0,0,0,0
2014-08-02,90,68,93,46,30.1,29.96,10,3,18,0.0,37.5,0,0,0,0
2014-08-03,94,71,84,39,30.08,29.92,13,4,19,0.0,12.5,0,0,0,0
2014-08-04,94,72,87,44,30.06,29.92,13,3,20,0.0,25.0,0,0,0,0
2014-08-05,97,73,87,35,30.06,29.93,13,3,22,0.0,0.0,0,0,0,0
2014-08-06,99,76,94,33,30.06,29.86,13,5,20,0.0,12.5,0,0,0,0
2014-08-07,102,77,88,29,29.99,29.78,13,6,25,0.0,37.5,0,0,0,0
2014-08-08,102,76,91,29,30.0,29.82,13,6,22,0.0,12.5,0,0,0,0
2014-08-09,100,77,88,31,30.0,29.85,13,5,18,0.0,0.0,0,0,0,0
2014-08-10,101,77,88,27,30.01,29.87,13,4,19,0.0,0.0,0,0,0,0
2014-08-11,102,76,91,33,30.07,29.94,13,3,23,0.05000000074505806,12.5,1,0,1,0
2014-08-12,100,73,94,29,30.05,29.92,12,4,17,0.0,25.0,0,0,0,0
2014-08-13,97,69,66,24,30.06,29.95,12,4,20,0.0,0.0,0,0,0,0
2014-08-14,98,70,73,27,30.03,29.89,9,4,16,0.0,0.0,0,0,0,0
2014-08-15,101,75,88,27,30.05,29.82,13,5,19,0.0,37.5,0,0,0,0
2014-08-16,104,77,88,25,29.95,29.81,14,7,24,0.0,12.5,0,0,0,0
2014-08-17,101,79,85,27,30.02,29.84,16,6,24,0.0,37.5,0,0,0,0
2014-08-18,102,78,85,33,29.99,29.78,15,7,24,0.0,25.0,0,0,0,0
2014-08-19,96,77,76,34,29.93,29.78,16,7,25,0.0,0.0,1,0,0,0
2014-08-20,102,78,85,29,30.0,29.83,17,8,29,0.0,50.0,0,0,0,0
2014-08-21,103,80,85,25,30.06,29.91,17,9,27,0.0,25.0,0,0,0,0
2014-08-22,103,79,85,25,30.08,29.91,15,8,23,0.0,25.0,0,0,0,0
2014-08-23,101,75,94,29,30.04,29.84,14,6,21,0.0,25.0,0,0,0,0
2014-08-24,101,77,88,29,29.98,29.81,13,5,18,0.0,25.0,0,0,0,0
2014-08-25,101,76,88,29,29.97,29.81,10,5,15,0.0,12.5,0,0,0,0
2014-08-26,101,77,71,33,29.98,29.89,14,4,23,0.009999999776482582,12.5,1,0,1,0
2014-08-27,98,76,87,29,30.06,29.88,10,4,17,0.0,25.0,0,0,0,0
2014-08-28,99,76,82,40,29.97,29.81,17,5,26,0.0,12.5,0,0,0,0
2014-08-29,96,77,88,39,29.92,29.77,15,5,23,0.07000000029802322,50.0,1,0,1,0
2014-08-30,95,74,94,44,29.98,29.83,13,4,24,0.0,37.5,0,0,0,0
2014-08-31,99,74,94,42,30.01,29.85,15,7,26,0.0,37.5,0,0,0,0
2014-09-01,101,78,91,33,29.96,29.8,15,8,25,0.0,50.0,0,0,0,0
2014-09-02,98,78,91,40,29.97,29.84,17,8,32,0.009999999776482582,50.0,0,0,0,0
2014-09-03,100,76,88,33,30.02,29.88,17,6,26,0.0,50.0,0,0,0,0
2014-09-04,99,73,91,38,30.07,29.94,28,5,37,0.9800000190734863,62.5,1,0,1,1
2014-09-05,97,77,91,35,30.1,29.91,13,4,21,0.019999999552965164,62.5,0,0,1,0
2014-09-06,97,74,94,39,30.08,29.9,13,3,20,0.1899999976158142,25.0,1,0,1,0
2014-09-07,89,74,100,55,30.09,29.94,8,3,13,0.2199999988079071,62.5,1,0,1,0
2014-09-08,96,72,100,39,30.03,29.89,12,3,15,0.0,0.0,0,0,0,0
2014-09-09,97,74,87,38,29.98,29.81,13,6,20,0.0,0.0,0,0,0,0
2014-09-10,99,77,88,38,29.9,29.75,14,7,25,0.0,25.0,0,0,0,0
2014-09-11,99,78,85,35,29.97,29.81,10,5,19,0.0,37.5,0,0,0,0
2014-09-12,96,66,94,39,30.15,29.91,15,5,24,0.5099999904632568,50.0,1,0,1,0
2014-09-13,66,60,100,84,30.24,30.1,14,5,24,0.6800000071525574,100.0,0,0,1,0
2014-09-14,77,64,100,73,30.23,30.1,7,2,10,0.0,75.0,0,0,0,0
2014-09-15,88,69,97,55,30.13,30.02,8,2,13,0.0,50.0,0,0,0,0
2014-09-16,94,74,94,46,30.07,29.9,18,3,28,0.019999999552965164,37.5,1,0,1,0
2014-09-17,91,75,94,56,30.02,29.81,14,3,20,0.3499999940395355,75.0,1,0,1,0
2014-09-18,90,72,100,56,29.93,29.79,25,2,33,3.6600000858306885,87.5,1,0,1,1
2014-09-19,86,74,100,69,29.95,29.84,10,3,14,0.12999999523162842,87.5,0,0,1,0
2014-09-20,90,74,100,55,30.0,29.88,9,3,15,0.20999999344348907,87.5,0,0,1,0
2014-09-21,90,72,94,47,30.06,29.96,10,3,15,0.0,12.5,0,0,0,0
2014-09-22,91,70,90,47,30.12,30.01,9,4,16,0.0,12.5,0,0,0,0
